"id","id_prov","id_kab","kode_bps","nama_bps","kode_dagri","kode_dagri2","nama_dagri"
"353","2","27","1204072","ANDAM DEWI","120112","12.01.12","ANDAM DEWI"
"354","2","27","1204073","BARUS UTARA","120117","12.01.17","BARUS UTARA"
"355","2","27","1204080","MANDUAMAS","120105","12.01.05","MANDUAMAS"
"356","2","27","1204081","SIRANDORUNG","120111","12.01.11","SIRANDORUNG"
"357","2","28","1205030","PARMONANGAN","120211","12.02.11","PARMONANGAN"
"358","2","28","1205040","ADIANKOTING","120203","12.02.03","ADIAN KOTING"
"359","2","28","1205050","SIPOHOLON","120204","12.02.04","SIPOHOLON"
"360","2","28","1205060","TARUTUNG","120201","12.02.01","TARUTUNG"
"361","2","28","1205061","SIATAS BARITA","120202","12.02.02","SIATAS BARITA"
"362","2","28","1205070","PAHAE JULU","120205","12.02.05","PAHAE JULU"
"363","2","28","1205080","PAHAE JAE","120206","12.02.06","PAHAE JAE"
"364","2","28","1205081","PURBATUA","120208","12.02.08","PURBA TUA"
"365","2","28","1205082","SIMANGUMBAN","120207","12.02.07","SIMANGUMBAN"
"366","2","28","1205090","PANGARIBUAN","120213","12.02.13","PANGARIBUAN"
"367","2","28","1205100","GAROGA","120214","12.02.14","GAROGA"
"368","2","28","1205110","SIPAHUTAR","120212","12.02.12","SIPAHUTAR"
"369","2","28","1205120","SIBORONGBORONG","120209","12.02.09","SIBORONG-BORONG"
"370","2","28","1205130","PAGARAN","120210","12.02.10","PAGARAN"
"371","2","28","1205180","MUARA","120215","12.02.15","MUARA"
"372","2","29","1206030","BALIGE","121201","12.12.01","BALIGE"
"373","2","29","1206031","TAMPAHAN","121222","12.12.22","TAMPAHAN"
"374","2","29","1206040","LAGUBOTI","121202","12.12.02","LAGUBOTI"
"375","2","29","1206050","HABINSARAN","121204","12.12.04","HABINSARAN"
"376","2","29","1206051","BORBOR","121206","12.12.06","BORBOR"
"377","2","29","1206052","NASSAU","121221","12.12.21","NASSAU"
"378","2","29","1206060","SILAEN","121203","12.12.03","SILAEN"
"379","2","29","1206061","SIGUMPAR","121219","12.12.19","SIGUMPAR"
"380","2","29","1206070","PORSEA","121207","12.12.07","PORSEA"
"381","2","29","1206071","PINTU POHAN MERANTI","121205","12.12.05","PINTU POHAN MERANTI"
"382","2","29","1206072","SIANTAR NARUMONDA","121220","12.12.20","SIANTAR NARUMONDA"
"383","2","29","1206073","PARMAKSIAN","121224","12.12.24","PARMAKSIAN"
"384","2","29","1206080","LUMBAN JULU","121209","12.12.09","LUMBAN JULU"
"385","2","29","1206081","ULUAN","121210","12.12.10","ULUAN"
"386","2","29","1206082","AJIBATA","121208","12.12.08","AJIBATA"
"387","2","29","1206083","BONATUA LUNASI","121223","12.12.23","BONATUA LUNASI"
"388","2","30","1207050","BILAH HULU","121009","12.10.09","BILAH HULU"
"389","2","30","1207070","PANGKATAN","121014","12.10.14","PANGKATAN"
"390","2","30","1207080","BILAH BARAT","121007","12.10.07","BILAH BARAT"
"391","2","30","1207130","BILAH HILIR","121008","12.10.08","BILAH HILIR"
"392","2","30","1207140","PANAI HULU","121020","12.10.20","PANAI HULU"
"393","2","30","1207150","PANAI TENGAH","121018","12.10.18","PANAI TENGAH"
"394","2","30","1207160","PANAI HILIR","121019","12.10.19","PANAI HILIR"
"395","2","30","1207210","RANTAU SELATAN","121002","12.10.02","RANTAU SELATAN"
"396","2","30","1207220","RANTAU UTARA","121001","12.10.01","RANTAU UTARA"
"397","2","31","1208010","BANDAR PASIR MANDOGE","120917","12.09.17","BANDAR PASIR MANDOGE"
"398","2","31","1208020","BANDAR PULAU","120915","12.09.15","BANDAR PULAU"
"399","2","31","1208021","AEK SONGSONGAN","120921","12.09.21","AEK SONGSONGAN"
"400","2","31","1208022","RAHUNING","120922","12.09.22","RAHUNIG"
"401","2","31","1208030","PULAU RAKYAT","120914","12.09.14","PULAU RAKYAT"
"402","2","31","1208031","AEK KUASAN","120918","12.09.18","AEK KUASAN"
"403","2","31","1208032","AEK LEDONG","120932","12.09.32","AEK LEDONG"
"404","2","31","1208040","SEI KEPAYANG","120911","12.09.11","SEI KEPAYANG"
"405","2","31","1208041","SEI KEPAYANG BARAT","120924","12.09.24","SEI KEPAYANG BARAT"
"406","2","31","1208042","SEI KEPAYANG TIMUR","120925","12.09.25","SEI KEPAYANG TIMUR"
"407","2","31","1208050","TANJUNG BALAI","120910","12.09.10","TANJUNG BALAI"
"408","2","31","1208060","SIMPANG EMPAT","120912","12.09.12","SIMPANG EMPAT"
"409","2","31","1208061","TELUK DALAM","120931","12.09.31","TELUK DALAM"
"410","2","31","1208070","AIR BATU","120913","12.09.13","AIR BATU"
"411","2","31","1208071","SEI DADAP","120923","12.09.23","SEI DADAP"
"412","2","31","1208080","BUNTU PANE","120916","12.09.16","BUNTU PANE"
"413","2","31","1208081","TINGGI RAJA","120926","12.09.26","TINGGI RAJA"
"414","2","31","1208082","SETIA JANJI","120927","12.09.27","SETIA JANJI"
"415","2","31","1208090","MERANTI","120908","12.09.08","MERANTI"
"416","2","31","1208091","PULO BANDRING","120930","12.09.30","PULO BANDRING"
"417","2","31","1208092","RAWANG PANCA ARGA","120929","12.09.29","RAWANG PANCA ARGA"
"418","2","31","1208100","AIR JOMAN","120909","12.09.09","AIR JOMAN"
"419","2","31","1208101","SILAU LAUT","120928","12.09.28","SILAU LAUT"
"420","2","31","1208160","KISARAN BARAT","120919","12.09.19","KOTA KISARAN BARAT"
"421","2","31","1208170","KISARAN TIMUR","120920","12.09.20","KOTA KISARAN TIMUR"
"422","2","32","1209010","SILIMAKUTA","120825","12.08.25","SILIMAKUTA"
"423","2","32","1209011","PEMATANG SILIMAHUTA","120831","12.08.31","PAMATANG SILIMA HUTA"
"424","2","32","1209020","PURBA","120814","12.08.14","PURBA"
"425","2","32","1209021","HARANGGAOL HORISON","120815","12.08.15","HARANGGAOL HORISON"
"426","2","32","1209030","DOLOK PARDAMEAN","120820","12.08.20","DOLOK PARDAMEAN"
"427","2","32","1209040","SIDAMANIK","120809","12.08.09","SIDAMANIK"
"428","2","32","1209041","PEMATANG SIDAMANIK","120810","12.08.10","PEMATANG SIDAMANIK"
"429","2","32","1209050","GIRSANG SIPANGAN BOLON","120816","12.08.16","GIRSANG SIPANGAN"
"430","2","32","1209060","TANAH JAWA","120811","12.08.11","TANAH JAWA"
"431","2","32","1209061","HATONDUHAN","120812","12.08.12","HATONDUHAN"
"432","2","32","1209070","DOLOK PANRIBUAN","120813","12.08.13","DOLOK PANRIBUAN"
"433","2","32","1209080","JORLANG HATARAN","120806","12.08.06","JORLANG HATARAN"
"434","2","32","1209090","PANEI","120804","12.08.04","PANEI"
"435","2","32","1209091","PANOMBEAN PANEI","120805","12.08.05","PANOMBEIAN PANE"
"436","2","32","1209100","RAYA","120829","12.08.29","RAYA"
"437","2","32","1209101","DOLOG MASAGAL","120832","12.08.32","DOLOG MASAGAL"
"438","2","32","1209110","DOLOK SILAU","120826","12.08.26","DOLOK SILAU"
"439","2","32","1209120","SILAU KAHEAN","120827","12.08.27","SILOU KAHEAN"
"440","2","32","1209130","RAYA KAHEAN","120807","12.08.07","RAYA KAHEAN"
"441","2","32","1209140","TAPIAN DOLOK","120828","12.08.28","TAPIAN DOLOK"
"442","2","32","1209150","DOLOK BATU NANGGAR","120817","12.08.17","DOLOK BATU NANGGAR"
"443","2","32","1209160","SIANTAR","120801","12.08.01","SIANTAR"
"444","2","32","1209161","GUNUNG MALELA","120802","12.08.02","GUNUNG MALELA"
"445","2","32","1209162","GUNUNG MALIGAS","120803","12.08.03","GUNUNG MALIGAS"
"446","2","32","1209170","HUTABAYU RAJA","120818","12.08.18","HUTA BAYU RAJA"
"447","2","32","1209171","JAWA MARAJA BAH JAMBI","120819","12.08.19","JAWA MARAJA BAH"
"448","2","32","1209180","PEMATANG BANDAR","120821","12.08.21","PEMATANG BANDAR"
"449","2","32","1209181","BANDAR HULUAN","120822","12.08.22","BANDAR HULUAN"
"450","2","32","1209190","BANDAR","120823","12.08.23","BANDAR"
"451","2","32","1209191","BANDAR MASILAM","120824","12.08.24","BANDAR MASILAM"
"452","2","32","1209200","BOSAR MALIGAS","120808","12.08.08","BOSAR MALIGAS"
"453","2","32","1209210","UJUNG PADANG","120830","12.08.30","UJUNG PADANG"
"454","2","33","1210030","SIDIKALANG","121101","12.11.01","SIDIKALANG"
"455","2","33","1210031","BERAMPU","121113","12.11.13","BERAMPU"
"456","2","33","1210032","SITINJO","121115","12.11.15","SITINJO"
"457","2","33","1210040","PARBULUAN","121110","12.11.10","PARBULUAN"
"458","2","33","1210050","SUMBUL","121102","12.11.02","SUMBUL"
"459","2","33","1210051","SILAHISABUNGAN","121114","12.11.14","SILAHISABUNGAN"
"460","2","33","1210060","SILIMA PUNGGA-PUNGGA","121105","12.11.05","SILIMA PUNGGA PUNGGA"
"461","2","33","1210061","LAE PARIRA","121111","12.11.11","LAE PARIRA"
"462","2","33","1210070","SIEMPAT NEMPU","121104","12.11.04","SIEMPAT NEMPU"
"463","2","33","1210080","SIEMPAT NEMPU HULU","121107","12.11.07","SIEMPAT NEMPU HULU"
"464","2","33","1210090","SIEMPAT NEMPU HILIR","121108","12.11.08","SIEMPAT NEMPU HILIR"
"465","2","33","1210100","TIGA LINGGA","121103","12.11.03","TIGALINGGA"
"466","2","33","1210101","GUNUNG SITEMBER","121112","12.11.12","GUNUNG SITEMBER"
"467","2","33","1210110","PEGAGAN HILIR","121109","12.11.09","PEGAGAN HILIR"
"468","2","33","1210120","TANAH PINEM","121106","12.11.06","TANAH PINEM"
"469","2","34","1211010","MARDINGDING","120610","12.06.10","MARDINGDING"
"470","2","34","1211020","LAUBALENG","120609","12.06.09","LAUBALENG"
"471","2","34","1211030","TIGA BINANGA","120608","12.06.08","TIGABINANGA"
"472","2","34","1211040","JUHAR","120607","12.06.07","JUHAR"
"473","2","34","1211050","MUNTE","120606","12.06.06","MUNTE"
"474","2","34","1211060","KUTA BULUH","120613","12.06.13","KUTABULUH"
"475","2","34","1211070","PAYUNG","120611","12.06.11","PAYUNG"
"476","2","34","1211071","TIGANDERKET","120617","12.06.17","TIGANDERKET"
"477","2","34","1211080","SIMPANG EMPAT","120612","12.06.12","SIMPANG EMPAT"
"478","2","34","1211081","NAMAN TERAN","120616","12.06.16","NAMAN TERAN"
"479","2","34","1211082","MERDEKA","120615","12.06.15","MERDEKA"
"480","2","34","1211090","KABANJAHE","120601","12.06.01","KABANJAHE"
"481","2","34","1211100","BERASTAGI","120602","12.06.02","BERASTAGI"
"482","2","34","1211110","TIGAPANAH","120604","12.06.04","TIGAPANAH"
"483","2","34","1211111","DOLAT RAYAT","120614","12.06.14","DOLAT RAYAT"
"484","2","34","1211120","MEREK","120605","12.06.05","MEREK"
"485","2","34","1211130","BARUSJAHE","120603","12.06.03","BARUSJAHE"
"486","2","35","1212010","GUNUNG MERIAH","120701","12.07.01","GUNUNG MERIAH"
"487","2","35","1212020","SINEMBAH TANJUNG MUDA HULU","120720","12.07.20","STM HULU"
"488","2","35","1212030","SIBOLANGIT","120703","12.07.03","SIBOLANGIT"
"489","2","35","1212040","KUTALIMBARU","120704","12.07.04","KUTALIMBARU"
"490","2","35","1212050","PANCUR BATU","120705","12.07.05","PANCUR BATU"
"491","2","35","1212060","NAMO RAMBE","120706","12.07.06","NAMORAMBE"
"492","2","35","1212070","BIRU-BIRU","120707","12.07.07","SIBIRU-BIRU"
"493","2","35","1212080","SINEMBAH TANJUNG MUDA HILIR","120708","12.07.08","STM HILIR"
"494","2","35","1212090","BANGUN PURBA","120709","12.07.09","BANGUN PURBA"
"495","2","35","1212190","GALANG","120719","12.07.19","GALANG"
"496","2","35","1212200","TANJUNG MORAWA","120702","12.07.02","TANJUNG MORAWA"
"497","2","35","1212210","PATUMBAK","120721","12.07.21","PATUMBAK"
"498","2","35","1212220","DELI TUA","120722","12.07.22","DELI TUA"
"499","2","35","1212230","SUNGGAL","120723","12.07.23","SUNGGAL"
"500","2","35","1212240","HAMPARAN PERAK","120724","12.07.24","HAMPARAN PERAK"
"501","2","35","1212250","LABUHAN DELI","120725","12.07.25","LABUHAN DELI"
"502","2","35","1212260","PERCUT SEI TUAN","120726","12.07.26","PERCUT SEI TUAN"
"503","2","35","1212270","BATANG KUIS","120727","12.07.27","BATANG KUIS"
"504","2","35","1212280","PANTAI LABU","120732","12.07.32","PANTAI LABU"
"505","2","35","1212290","BERINGIN","120733","12.07.33","BERINGIN"
"506","2","35","1212300","LUBUK PAKAM","120728","12.07.28","LUBUK PAKAM"
"507","2","35","1212310","PAGAR MERBAU","120731","12.07.31","PAGAR MERBAU"
"508","2","36","1213010","BOHOROK","120501","12.05.01","BAHOROK"
"509","2","36","1213011","SIRAPIT","120521","12.05.21","SIRAPIT"
"510","2","36","1213020","SALAPIAN","120502","12.05.02","SALAPIAN"
"511","2","36","1213021","KUTAMBARU","120522","12.05.22","KUTAMBARU"
"512","2","36","1213030","SEI BINGAI","120504","12.05.04","SEI BINGAI"
"513","2","36","1213040","KUALA","120503","12.05.03","KUALA"
"514","2","36","1213050","SELESAI","120506","12.05.06","SELESAI"
"515","2","36","1213060","BINJAI","120505","12.05.05","BINJAI"
"516","2","36","1213070","STABAT","120507","12.05.07","STABAT"
"517","2","36","1213080","WAMPU","120508","12.05.08","WAMPU"
"518","2","36","1213090","BATANG SERANGAN","120519","12.05.19","BATANG SERANGAN"
"519","2","36","1213100","SAWIT SEBERANG","120520","12.05.20","SAWIT SEBERANG"
"520","2","36","1213110","PADANG TUALANG","120512","12.05.12","PADANG TUALANG"
"521","2","36","1213120","HINAI","120510","12.05.10","HINAI"
"522","2","36","1213130","SECANGGANG","120509","12.05.09","SECANGGANG"
"523","2","36","1213140","TANJUNG PURA","120511","12.05.11","TANJUNG PURA"
"524","2","36","1213150","GEBANG","120513","12.05.13","GEBANG"
"525","2","36","1213160","BABALAN","120514","12.05.14","BABALAN"
"526","2","36","1213170","SEI LEPAN","120517","12.05.17","SEI LEPAN"
"527","2","36","1213180","BRANDAN BARAT","120518","12.05.18","BERANDAN BARAT"
"528","2","36","1213190","BESITANG","120516","12.05.16","BESITANG"
"529","2","36","1213200","PANGKALAN SUSU","120515","12.05.15","PANGKALAN SUSU"
"530","2","36","1213201","PEMATANG JAYA","120523","12.05.23","PEMATANG JAYA"
"531","2","37","1214010","HIBALA","121404","12.14.04","HIBALA"
"532","2","37","1214011","TANAH MASA","121431","12.14.31","TANAH MASA"
"533","2","37","1214020","PULAU-PULAU BATU","121405","12.14.05","PULAU-PULAU BATU"
"534","2","37","1214021","PULAU-PULAU BATU TIMUR","121416","12.14.16","PULAU-PULAU BATU TIMUR"
"535","2","37","1214022","SIMUK","121428","12.14.28","SIMUK"
"536","2","37","1214023","PULAU-PULAU BATU BARAT","121429","12.14.29","PULAU-PULAU BATU BARAT"
"537","2","37","1214024","PULAU-PULAU BATU UTARA","121430","12.14.30","PULAU-PULAU BATU UTARA"
"538","2","37","1214030","TELUK DALAM","121406","12.14.06","TELUK DALAM"
"539","2","37","1214031","FANAYAMA","121418","12.14.18","FANAYAMA"
"540","2","37","1214032","TOMA","121412","12.14.12","TOMA"
"541","2","37","1214033","MANIAMOLO","121410","12.14.10","MANIAMOLO"
"542","2","37","1214034","MAZINO","121413","12.14.13","MAZINO"
"543","2","37","1214035","LUAHAGUNDRE MANIAMOLO","121432","12.14.32","LUAHAGUNDRE"
"544","2","37","1214036","ONOLALU","121433","12.14.33","ONOLALU"
"545","2","37","1214040","AMANDRAYA","121407","12.14.07","AMANDRAYA"
"546","2","37","1214041","ARAMO","121415","12.14.15","ARAMO"
"547","2","37","1214042","ULUSUSUA","121424","12.14.24","ULUSUSUA"
"548","2","37","1214050","LAHUSA","121403","12.14.03","LAHUSA"
"549","2","37","1214051","SIDUAORI","121425","12.14.25","SIDUA'ORI"
"550","2","37","1214052","SOMAMBAWA","121426","12.14.26","SOMAMBAWA"
"551","2","37","1214060","GOMO","121402","12.14.02","GOMO"
"552","2","37","1214061","SUSUA","121409","12.14.09","SUSUA"
"553","2","37","1214062","MAZO","121417","12.14.17","MAZO"
"554","2","37","1214063","UMBUNASI","121414","12.14.14","UMBUNASI"
"555","2","37","1214064","IDANOTAE","121435","12.14.35","IDANOTAE"
"556","2","37","1214065","ULU IDANOTAE","121434","12.14.34","ULU IDANOTAE"
"557","2","37","1214066","BORONADU","121427","12.14.27","BORONADU"
"558","2","37","1214070","LOLOMATUA","121401","12.14.01","LOLOMATUA"
"559","2","37","1214071","ULUNOYO","121419","12.14.19","ULUNOYO"
"560","2","37","1214072","HURUNA","121420","12.14.20","HURUNA"
"561","2","37","1214080","LOLOWA'U","121408","12.14.08","LOLOWAU"
"562","2","37","1214081","HILIMEGAI","121411","12.14.11","HILIMEGAI"
"563","2","37","1214082","OOU","121421","12.14.21","O'O'U"
"564","2","37","1214083","ONOHAZUMBA","121422","12.14.22","ONOHAZUMBA"
"565","2","37","1214084","HILISALAWAAHE","121423","12.14.23","HILISALAWA'AHE"
"566","2","38","1215010","PAKKAT","121609","12.16.09","PAKKAT"
"567","2","38","1215020","ONAN GANJANG","121608","12.16.08","ONAN GANJANG"
"568","2","38","1215030","SIJAMA POLANG","121607","12.16.07","SIJAMAPOLANG"
"569","2","38","1215040","DOLOK SANGGUL","121606","12.16.06","DOLOK SANGGUL"
"570","2","38","1215050","LINTONG NIHUTA","121605","12.16.05","LINTONG NIHUTA"
"571","2","38","1215060","PARANGINAN","121604","12.16.04","PARANGINAN"
"572","2","38","1215070","BAKTI RAJA","121603","12.16.03","BAKTIRAJA"
"573","2","38","1215080","POLLUNG","121602","12.16.02","POLLUNG"
"574","2","38","1215090","PARLILITAN","121601","12.16.01","PARLILITAN"
"575","2","38","1215100","TARA BINTANG","121610","12.16.10","TARABINTANG"
"576","2","39","1216010","SALAK","121503","12.15.03","SALAK"
"577","2","39","1216011","SITELLU TALI URANG JEHE","121501","12.15.01","SITELU TALI URANG JEHE"
"578","2","39","1216012","PAGINDAR","121506","12.15.06","PAGINDAR"
"579","2","39","1216013","SITELLU TALI URANG JULU","121504","12.15.04","SITELU TALI URANG JULU"
"580","2","39","1216014","PERGETTENG-GETTENG SENGKUT","121505","12.15.05","PERGETTENG GETTENG"
"581","2","39","1216020","KERAJAAN","121502","12.15.02","KERAJAAN"
"582","2","39","1216021","TINADA","121507","12.15.07","TINADA"
"583","2","39","1216022","SIEMPAT RUBE","121508","12.15.08","SIEMPAT RUBE"
"584","2","40","1217010","SIANJUR MULAMULA","121706","12.17.06","SIANJAR MULA MULA"
"585","2","40","1217020","HARIAN","121705","12.17.05","HARIAN"
"586","2","40","1217030","SITIOTIO","121709","12.17.09","SITIO-TIO"
"587","2","40","1217040","ONAN RUNGGU","121702","12.17.02","ONAN RUNGGU"
"588","2","40","1217050","NAINGGOLAN","121703","12.17.03","NAINGGOLAN"
"589","2","40","1217060","PALIPI","121704","12.17.04","PALIPI"
"590","2","40","1217070","RONGGUR NIHUTA","121707","12.17.07","RONGGUR NIHUTA"
"591","2","40","1217080","PANGURURAN","121708","12.17.08","PANGURURAN"
"592","2","40","1217090","SIMANINDO","121701","12.17.01","SIMANINDO"
"593","2","41","1218010","KOTARIH","121810","12.18.10","KOTARIH"
"594","2","41","1218011","SILINDA","121811","12.18.11","SILINDA"
"595","2","41","1218012","BINTANG BAYU","121817","12.18.17","BINTANG BAYU"
"596","2","41","1218020","DOLOK MASIHUL","121809","12.18.09","DOLOK MASIHUL"
"597","2","41","1218021","SERBAJADI","121812","12.18.12","SERBA JADI"
"598","2","41","1218030","SIPISPIS","121808","12.18.08","SIPISPIS"
"599","2","41","1218040","DOLOK MERAWAN","121807","12.18.07","DOLOK MERAWAN"
"600","2","41","1218050","TEBINGTINGGI","121813","12.18.13","TEBING TINGGI"
"601","2","41","1218051","TEBING SYAHBANDAR","121816","12.18.16","TEBING SYAHBANDAR"
"602","2","41","1218060","BANDAR KHALIPAH","121806","12.18.06","BANDAR KHALIPAH"
"603","2","41","1218070","TANJUNG BERINGIN","121805","12.18.05","TANJUNG BERINGIN"
"604","2","41","1218080","SEI RAMPAH","121804","12.18.04","SEI RAMPAH"
"605","2","41","1218081","SEI BAMBAN","121815","12.18.15","SEI BAMBAN"
"606","2","41","1218090","TELUK MENGKUDU","121803","12.18.03","TELUK MENGKUDU"
"607","2","41","1218100","PERBAUNGAN","121802","12.18.02","PERBAUNGAN"
"608","2","41","1218101","PEGAJAHAN","121814","12.18.14","PEGAJAHAN"
"609","2","41","1218110","PANTAI CERMIN","121801","12.18.01","PANTAI CERMIN"
"610","2","42","1219010","SEI BALAI","121907","12.19.07","SEI BALAI"
"611","2","42","1219020","TANJUNG TIRAM","121906","12.19.06","TANJUNG TIRAM"
"612","2","42","1219021","NIBUNG HANGUS","121912","12.19.12","NIBUNG HANGUS"
"613","2","42","1219030","TALAWI","121905","12.19.05","TALAWI"
"614","2","42","1219031","DATUK TANAH DATAR","121911","12.19.11","DATUK TANAH DATAR"
"615","2","42","1219040","LIMAPULUH","121904","12.19.04","LIMA PULUH"
"616","2","42","1219041","LIMA PULUH PESISIR","121909","12.19.09","LIMA PULUH PESISIR"
"617","2","42","1219042","DATUK LIMA PULUH","121910","12.19.10","DATUK LIMA PULUH"
"618","2","42","1219050","AIR PUTIH","121903","12.19.03","AIR PUTIH"
"619","2","42","1219060","SEI SUKA","121902","12.19.02","SEI SUKA"
"620","2","42","1219061","LAUT TADOR","121908","12.19.08","LAUT TADOR"
"621","2","42","1219070","MEDANG DERAS","121901","12.19.01","MEDANG DERAS"
"622","2","43","1220010","BATANG ONANG","122007","12.20.07","BATANG ONANG"
"623","2","43","1220020","PADANG BOLAK JULU","122005","12.20.05","PADANG BOLAK JULU"
"624","2","43","1220030","PORTIBI","122006","12.20.06","PORTIBI"
"625","2","43","1220040","PADANG BOLAK","122004","12.20.04","PADANG BOLAK"
"626","2","43","1220041","PADANG BOLAK TENGGARA","122010","12.20.10","PADANG BOLAK TENGGARA"
"627","2","43","1220050","SIMANGAMBAT","122008","12.20.08","SIMANGAMBAT"
"628","2","43","1220051","UJUNG BATU","122012","12.20.12","UJUNG BATU"
